Stn Id,Stn Name,CIMIS Region,Date,Jul,Max Air Temp (C),qc
6,Davis,Sacramento Valley,6/10/2022,161,38, 
6,Davis,Sacramento Valley,6/11/2022,162,36.4, 
6,Davis,Sacramento Valley,6/12/2022,163,28.3, 
6,Davis,Sacramento Valley,6/13/2022,164,28.5, 
6,Davis,Sacramento Valley,6/14/2022,165,31.8, 
6,Davis,Sacramento Valley,6/15/2022,166,34.3, 
6,Davis,Sacramento Valley,6/16/2022,167,30.5, 
6,Davis,Sacramento Valley,6/17/2022,168,23.6, 
6,Davis,Sacramento Valley,6/18/2022,169,25.1, 
6,Davis,Sacramento Valley,6/19/2022,170,29.8, 
6,Davis,Sacramento Valley,6/20/2022,171,33, 
6,Davis,Sacramento Valley,6/21/2022,172,38.1, 
6,Davis,Sacramento Valley,6/22/2022,173,36.8, 
6,Davis,Sacramento Valley,6/23/2022,174,37.4, 
6,Davis,Sacramento Valley,6/24/2022,175,37.1, 
6,Davis,Sacramento Valley,6/25/2022,176,36.3, 
6,Davis,Sacramento Valley,6/26/2022,177,37, 
6,Davis,Sacramento Valley,6/27/2022,178,38.6, 
6,Davis,Sacramento Valley,6/28/2022,179,36.2, 
6,Davis,Sacramento Valley,6/29/2022,180,32.2, 
6,Davis,Sacramento Valley,6/30/2022,181,29.2, 
6,Davis,Sacramento Valley,7/1/2022,182,30.1, 
6,Davis,Sacramento Valley,7/2/2022,183,27.5, 
6,Davis,Sacramento Valley,7/3/2022,184,25.7, 
6,Davis,Sacramento Valley,7/4/2022,185,29.7, 
6,Davis,Sacramento Valley,7/5/2022,186,29.5, 
6,Davis,Sacramento Valley,7/6/2022,187,28.2, 
6,Davis,Sacramento Valley,7/7/2022,188,30.7, 
6,Davis,Sacramento Valley,7/8/2022,189,33.7, 
6,Davis,Sacramento Valley,7/9/2022,190,32.8, 
6,Davis,Sacramento Valley,7/10/2022,191,37, 
6,Davis,Sacramento Valley,7/11/2022,192,37.3, 
6,Davis,Sacramento Valley,7/12/2022,193,34.9, 
6,Davis,Sacramento Valley,7/13/2022,194,31.6, 
6,Davis,Sacramento Valley,7/14/2022,195,34.4, 
6,Davis,Sacramento Valley,7/15/2022,196,34.1, 
6,Davis,Sacramento Valley,7/16/2022,197,37.4, 
6,Davis,Sacramento Valley,7/17/2022,198,38.3, 
6,Davis,Sacramento Valley,7/18/2022,199,36.7, 
6,Davis,Sacramento Valley,7/19/2022,200,36.3, 
6,Davis,Sacramento Valley,7/20/2022,201,36.9, 
6,Davis,Sacramento Valley,7/21/2022,202,35.2, 
6,Davis,Sacramento Valley,7/22/2022,203,35.9, 
6,Davis,Sacramento Valley,7/23/2022,204,34.4, 
6,Davis,Sacramento Valley,7/24/2022,205,34.5, 
6,Davis,Sacramento Valley,7/25/2022,206,32.4, 
6,Davis,Sacramento Valley,7/26/2022,207,33.2, 
6,Davis,Sacramento Valley,7/27/2022,208,34.4, 
6,Davis,Sacramento Valley,7/28/2022,209,33.8, 
6,Davis,Sacramento Valley,7/29/2022,210,33.2, 
6,Davis,Sacramento Valley,7/30/2022,211,30.1, 
6,Davis,Sacramento Valley,7/31/2022,212,30.1, 
6,Davis,Sacramento Valley,8/1/2022,213,28.4, 
6,Davis,Sacramento Valley,8/2/2022,214,36.9, 
6,Davis,Sacramento Valley,8/3/2022,215,37.6, 
6,Davis,Sacramento Valley,8/4/2022,216,36.9, 
6,Davis,Sacramento Valley,8/5/2022,217,32.1, 
6,Davis,Sacramento Valley,8/6/2022,218,31.3, 
6,Davis,Sacramento Valley,8/7/2022,219,32.6, 
6,Davis,Sacramento Valley,8/8/2022,220,32.8, 
6,Davis,Sacramento Valley,8/9/2022,221,31.9, 
6,Davis,Sacramento Valley,8/10/2022,222,31.6, 
6,Davis,Sacramento Valley,8/11/2022,223,32.7, 
6,Davis,Sacramento Valley,8/12/2022,224,34, 
6,Davis,Sacramento Valley,8/13/2022,225,34.7, 
6,Davis,Sacramento Valley,8/14/2022,226,36.7, 
6,Davis,Sacramento Valley,8/15/2022,227,37.5, 
6,Davis,Sacramento Valley,8/16/2022,228,39, 
6,Davis,Sacramento Valley,8/17/2022,229,35.2, 
6,Davis,Sacramento Valley,8/18/2022,230,38, 
6,Davis,Sacramento Valley,8/19/2022,231,36.2, 
6,Davis,Sacramento Valley,8/20/2022,232,38.2, 
6,Davis,Sacramento Valley,8/21/2022,233,32.5, 
6,Davis,Sacramento Valley,8/22/2022,234,35.6, 
6,Davis,Sacramento Valley,8/23/2022,235,36.8, 
6,Davis,Sacramento Valley,8/24/2022,236,34.9, 
6,Davis,Sacramento Valley,8/25/2022,237,32, 
6,Davis,Sacramento Valley,8/26/2022,238,33.9, 
6,Davis,Sacramento Valley,8/27/2022,239,31.9, 
6,Davis,Sacramento Valley,8/28/2022,240,31.7, 
6,Davis,Sacramento Valley,8/29/2022,241,33.8, 
6,Davis,Sacramento Valley,8/30/2022,242,35.1, 
6,Davis,Sacramento Valley,8/31/2022,243,35.7, 
6,Davis,Sacramento Valley,9/1/2022,244,39.7, 
6,Davis,Sacramento Valley,9/2/2022,245,39.2, 
6,Davis,Sacramento Valley,9/3/2022,246,37.4, 
6,Davis,Sacramento Valley,9/4/2022,247,39.6, 
6,Davis,Sacramento Valley,9/5/2022,248,44.3,Y
6,Davis,Sacramento Valley,9/6/2022,249,44.6,R
6,Davis,Sacramento Valley,9/7/2022,250,41.8,Y
6,Davis,Sacramento Valley,9/8/2022,251,42.6,Y
6,Davis,Sacramento Valley,9/9/2022,252,40.1,Y
6,Davis,Sacramento Valley,9/10/2022,253,30.5, 
6,Davis,Sacramento Valley,9/11/2022,254,31, 
6,Davis,Sacramento Valley,9/12/2022,255,32.3, 
6,Davis,Sacramento Valley,9/13/2022,256,27.9, 
6,Davis,Sacramento Valley,9/14/2022,257,26.3, 
6,Davis,Sacramento Valley,9/15/2022,258,26.1, 
6,Davis,Sacramento Valley,9/16/2022,259,28.3, 
6,Davis,Sacramento Valley,9/17/2022,260,25.4, 
6,Davis,Sacramento Valley,9/18/2022,261,23.2, 
6,Davis,Sacramento Valley,9/19/2022,262,23.4, 
6,Davis,Sacramento Valley,9/20/2022,263,23.6, 
6,Davis,Sacramento Valley,9/21/2022,264,25, 
6,Davis,Sacramento Valley,9/22/2022,265,27, 
6,Davis,Sacramento Valley,9/23/2022,266,30.1, 
6,Davis,Sacramento Valley,9/24/2022,267,34.5, 
6,Davis,Sacramento Valley,9/25/2022,268,34.2, 
6,Davis,Sacramento Valley,9/26/2022,269,32.3, 
6,Davis,Sacramento Valley,9/27/2022,270,28.8, 
6,Davis,Sacramento Valley,9/28/2022,271,30.1, 
6,Davis,Sacramento Valley,9/29/2022,272,30, 
6,Davis,Sacramento Valley,9/30/2022,273,31.7, 
6,Davis,Sacramento Valley,10/1/2022,274,29, 
6,Davis,Sacramento Valley,10/2/2022,275,27.2, 
6,Davis,Sacramento Valley,10/3/2022,276,29.7, 
6,Davis,Sacramento Valley,10/4/2022,277,30.2, 
6,Davis,Sacramento Valley,10/5/2022,278,32.5, 
6,Davis,Sacramento Valley,10/6/2022,279,33.5, 
6,Davis,Sacramento Valley,10/7/2022,280,35.4, 
6,Davis,Sacramento Valley,10/8/2022,281,33.7, 
6,Davis,Sacramento Valley,10/9/2022,282,32, 
6,Davis,Sacramento Valley,10/10/2022,283,32.2, 
6,Davis,Sacramento Valley,10/11/2022,284,31.4, 
6,Davis,Sacramento Valley,10/12/2022,285,28.3, 
6,Davis,Sacramento Valley,10/13/2022,286,29.9, 
6,Davis,Sacramento Valley,10/14/2022,287,29.3, 
6,Davis,Sacramento Valley,10/15/2022,288,27.2, 
6,Davis,Sacramento Valley,10/16/2022,289,23.2, 
6,Davis,Sacramento Valley,10/17/2022,290,26.1, 
6,Davis,Sacramento Valley,10/18/2022,291,29.3, 
6,Davis,Sacramento Valley,10/19/2022,292,33.9, 
6,Davis,Sacramento Valley,10/20/2022,293,31.3, 
6,Davis,Sacramento Valley,10/21/2022,294,26.6, 
6,Davis,Sacramento Valley,10/22/2022,295,23.4, 
6,Davis,Sacramento Valley,10/23/2022,296,21.1, 
6,Davis,Sacramento Valley,10/24/2022,297,24, 
6,Davis,Sacramento Valley,10/25/2022,298,22.5, 
6,Davis,Sacramento Valley,10/26/2022,299,21.7, 
6,Davis,Sacramento Valley,10/27/2022,300,22.3, 
6,Davis,Sacramento Valley,10/28/2022,301,21.3, 
6,Davis,Sacramento Valley,10/29/2022,302,24.7, 
6,Davis,Sacramento Valley,10/30/2022,303,25.4, 
6,Davis,Sacramento Valley,10/31/2022,304,20.7, 
6,Davis,Sacramento Valley,11/1/2022,305,16.3, 
6,Davis,Sacramento Valley,11/2/2022,306,16.1, 
6,Davis,Sacramento Valley,11/3/2022,307,16.1, 
6,Davis,Sacramento Valley,11/4/2022,308,17.4, 
6,Davis,Sacramento Valley,11/5/2022,309,17.5, 
6,Davis,Sacramento Valley,11/6/2022,310,18.2, 
6,Davis,Sacramento Valley,11/7/2022,311,15.6, 
6,Davis,Sacramento Valley,11/8/2022,312,11.9, 
6,Davis,Sacramento Valley,11/9/2022,313,14.6, 
6,Davis,Sacramento Valley,11/10/2022,314,14.3, 
6,Davis,Sacramento Valley,11/11/2022,315,14.1, 
6,Davis,Sacramento Valley,11/12/2022,316,14.7, 
6,Davis,Sacramento Valley,11/13/2022,317,16.4, 
6,Davis,Sacramento Valley,11/14/2022,318,14.4, 
6,Davis,Sacramento Valley,11/15/2022,319,19.9, 
6,Davis,Sacramento Valley,11/16/2022,320,18.3, 
6,Davis,Sacramento Valley,11/17/2022,321,19.1, 
6,Davis,Sacramento Valley,11/18/2022,322,18.4, 
6,Davis,Sacramento Valley,11/19/2022,323,17, 
6,Davis,Sacramento Valley,11/20/2022,324,17.3, 
6,Davis,Sacramento Valley,11/21/2022,325,17.8, 
6,Davis,Sacramento Valley,11/22/2022,326,17.6, 
6,Davis,Sacramento Valley,11/23/2022,327,21, 
6,Davis,Sacramento Valley,11/24/2022,328,19.4, 
6,Davis,Sacramento Valley,11/25/2022,329,21.7, 
6,Davis,Sacramento Valley,11/26/2022,330,20.1, 
6,Davis,Sacramento Valley,11/27/2022,331,18, 
6,Davis,Sacramento Valley,11/28/2022,332,17.2, 
6,Davis,Sacramento Valley,11/29/2022,333,14.7, 
6,Davis,Sacramento Valley,11/30/2022,334,14.7, 
6,Davis,Sacramento Valley,12/1/2022,335,10.6, 
6,Davis,Sacramento Valley,12/2/2022,336,10.2, 
6,Davis,Sacramento Valley,12/3/2022,337,5.8,Y
6,Davis,Sacramento Valley,12/4/2022,338,13.5, 
6,Davis,Sacramento Valley,12/5/2022,339,15.1, 
6,Davis,Sacramento Valley,12/6/2022,340,13.5, 
6,Davis,Sacramento Valley,12/7/2022,341,14, 
6,Davis,Sacramento Valley,12/8/2022,342,11, 
6,Davis,Sacramento Valley,12/9/2022,343,12.1, 
6,Davis,Sacramento Valley,12/10/2022,344,13.1, 
6,Davis,Sacramento Valley,12/11/2022,345,11.7, 
6,Davis,Sacramento Valley,12/12/2022,346,11.6, 
6,Davis,Sacramento Valley,12/13/2022,347,12.1, 
6,Davis,Sacramento Valley,12/14/2022,348,12.3, 
6,Davis,Sacramento Valley,12/15/2022,349,12.3, 
6,Davis,Sacramento Valley,12/16/2022,350,12.2, 
6,Davis,Sacramento Valley,12/17/2022,351,12, 
6,Davis,Sacramento Valley,12/18/2022,352,8.3, 
6,Davis,Sacramento Valley,12/19/2022,353,5.9, 
6,Davis,Sacramento Valley,12/20/2022,354,11, 
6,Davis,Sacramento Valley,12/21/2022,355,5.9, 
6,Davis,Sacramento Valley,12/22/2022,356,7.5, 
6,Davis,Sacramento Valley,12/23/2022,357,12.4, 
6,Davis,Sacramento Valley,12/24/2022,358,14.5, 
6,Davis,Sacramento Valley,12/25/2022,359,6.9, 
6,Davis,Sacramento Valley,12/26/2022,360,8.8, 
6,Davis,Sacramento Valley,12/27/2022,361,12.9, 
6,Davis,Sacramento Valley,12/28/2022,362,11.2, 
6,Davis,Sacramento Valley,12/29/2022,363,10.4, 
6,Davis,Sacramento Valley,12/30/2022,364,16, 
6,Davis,Sacramento Valley,12/31/2022,365,14.7, 
6,Davis,Sacramento Valley,1/1/2023,001,14.1, 
6,Davis,Sacramento Valley,1/2/2023,002,8.3, 
6,Davis,Sacramento Valley,1/3/2023,003,7.5, 
6,Davis,Sacramento Valley,1/4/2023,004,15.2, 
6,Davis,Sacramento Valley,1/5/2023,005,12.6, 
6,Davis,Sacramento Valley,1/6/2023,006,13.9, 
6,Davis,Sacramento Valley,1/7/2023,007,13.3, 
6,Davis,Sacramento Valley,1/8/2023,008,14.1, 
6,Davis,Sacramento Valley,1/9/2023,009,15.3, 
6,Davis,Sacramento Valley,1/10/2023,010,13.2, 
6,Davis,Sacramento Valley,1/11/2023,011,12.1, 
6,Davis,Sacramento Valley,1/12/2023,012,16.5, 
6,Davis,Sacramento Valley,1/13/2023,013,12.4, 
6,Davis,Sacramento Valley,1/14/2023,014,14.7, 
6,Davis,Sacramento Valley,1/15/2023,015,11.9, 
6,Davis,Sacramento Valley,1/16/2023,016,13.4, 
6,Davis,Sacramento Valley,1/17/2023,017,13, 
6,Davis,Sacramento Valley,1/18/2023,018,11.4, 
6,Davis,Sacramento Valley,1/19/2023,019,11.4, 
6,Davis,Sacramento Valley,1/20/2023,020,12.1, 
6,Davis,Sacramento Valley,1/21/2023,021,12.4, 
6,Davis,Sacramento Valley,1/22/2023,022,12.9, 
6,Davis,Sacramento Valley,1/23/2023,023,15.1, 
6,Davis,Sacramento Valley,1/24/2023,024,15.8, 
6,Davis,Sacramento Valley,1/25/2023,025,19.2, 
6,Davis,Sacramento Valley,1/26/2023,026,17.2, 
6,Davis,Sacramento Valley,1/27/2023,027,15.1, 
6,Davis,Sacramento Valley,1/28/2023,028,15.8, 
6,Davis,Sacramento Valley,1/29/2023,029,8.3, 
6,Davis,Sacramento Valley,1/30/2023,030,11.5, 
6,Davis,Sacramento Valley,1/31/2023,031,12.6, 
6,Davis,Sacramento Valley,2/1/2023,032,12.8, 
6,Davis,Sacramento Valley,2/2/2023,033,12.7, 
6,Davis,Sacramento Valley,2/3/2023,034,13.2, 
6,Davis,Sacramento Valley,2/4/2023,035,12.9, 
6,Davis,Sacramento Valley,2/5/2023,036,14.1, 
6,Davis,Sacramento Valley,2/6/2023,037,15.4, 
6,Davis,Sacramento Valley,2/7/2023,038,15, 
6,Davis,Sacramento Valley,2/8/2023,039,17, 
6,Davis,Sacramento Valley,2/9/2023,040,17.6, 
6,Davis,Sacramento Valley,2/10/2023,041,17.4, 
6,Davis,Sacramento Valley,2/11/2023,042,14.3, 
6,Davis,Sacramento Valley,2/12/2023,043,21.7, 
6,Davis,Sacramento Valley,2/13/2023,044,19.2, 
6,Davis,Sacramento Valley,2/14/2023,045,12.5, 
6,Davis,Sacramento Valley,2/15/2023,046,14.5, 
6,Davis,Sacramento Valley,2/16/2023,047,13.5, 
6,Davis,Sacramento Valley,2/17/2023,048,16.7, 
6,Davis,Sacramento Valley,2/18/2023,049,14.9, 
6,Davis,Sacramento Valley,2/19/2023,050,17.7, 
6,Davis,Sacramento Valley,2/20/2023,051,20.5, 
6,Davis,Sacramento Valley,2/21/2023,052,18.6, 
6,Davis,Sacramento Valley,2/22/2023,053,12.5, 
6,Davis,Sacramento Valley,2/23/2023,054,9.7, 
6,Davis,Sacramento Valley,2/24/2023,055,9.1, 
6,Davis,Sacramento Valley,2/25/2023,056,7.7,Y
6,Davis,Sacramento Valley,2/26/2023,057,9.9, 
6,Davis,Sacramento Valley,2/27/2023,058,9.5, 
6,Davis,Sacramento Valley,2/28/2023,059,10.8, 
6,Davis,Sacramento Valley,3/1/2023,060,11.9, 
6,Davis,Sacramento Valley,3/2/2023,061,15.3, 
6,Davis,Sacramento Valley,3/3/2023,062,16.1, 
6,Davis,Sacramento Valley,3/4/2023,063,11.6, 
6,Davis,Sacramento Valley,3/5/2023,064,12.5, 
6,Davis,Sacramento Valley,3/6/2023,065,11.2, 
6,Davis,Sacramento Valley,3/7/2023,066,12.3, 
6,Davis,Sacramento Valley,3/8/2023,067,13.1, 
6,Davis,Sacramento Valley,3/9/2023,068,10, 
6,Davis,Sacramento Valley,3/10/2023,069,16, 
6,Davis,Sacramento Valley,3/11/2023,070,11.7, 
6,Davis,Sacramento Valley,3/12/2023,071,14.8, 
6,Davis,Sacramento Valley,3/13/2023,072,19, 
6,Davis,Sacramento Valley,3/14/2023,073,17.4, 
6,Davis,Sacramento Valley,3/15/2023,074,17.1, 
6,Davis,Sacramento Valley,3/16/2023,075,18.1, 
6,Davis,Sacramento Valley,3/17/2023,076,19.7, 
6,Davis,Sacramento Valley,3/18/2023,077,16.9, 
6,Davis,Sacramento Valley,3/19/2023,078,13.5, 
6,Davis,Sacramento Valley,3/20/2023,079,14.6, 
6,Davis,Sacramento Valley,3/21/2023,080,12.1, 
6,Davis,Sacramento Valley,3/22/2023,081,13.3, 
6,Davis,Sacramento Valley,3/23/2023,082,17, 
6,Davis,Sacramento Valley,3/24/2023,083,15.2, 
6,Davis,Sacramento Valley,3/25/2023,084,15.1, 
6,Davis,Sacramento Valley,3/26/2023,085,14.8, 
6,Davis,Sacramento Valley,3/27/2023,086,16.6, 
6,Davis,Sacramento Valley,3/28/2023,087,10.3,Y
6,Davis,Sacramento Valley,3/29/2023,088,11.1,Y
6,Davis,Sacramento Valley,3/30/2023,089,15.1, 
6,Davis,Sacramento Valley,3/31/2023,090,15.9, 
6,Davis,Sacramento Valley,4/1/2023,091,18.9, 
6,Davis,Sacramento Valley,4/2/2023,092,17.8, 
6,Davis,Sacramento Valley,4/3/2023,093,14.4, 
6,Davis,Sacramento Valley,4/4/2023,094,15.5, 
6,Davis,Sacramento Valley,4/5/2023,095,16.9, 
6,Davis,Sacramento Valley,4/6/2023,096,17.8, 
6,Davis,Sacramento Valley,4/7/2023,097,16, 
6,Davis,Sacramento Valley,4/8/2023,098,20.8, 
6,Davis,Sacramento Valley,4/9/2023,099,24.7, 
6,Davis,Sacramento Valley,4/10/2023,100,25.8, 
6,Davis,Sacramento Valley,4/11/2023,101,23.7, 
6,Davis,Sacramento Valley,4/12/2023,102,18.5, 
6,Davis,Sacramento Valley,4/13/2023,103,20.1, 
6,Davis,Sacramento Valley,4/14/2023,104,20.3, 
6,Davis,Sacramento Valley,4/15/2023,105,21.7, 
6,Davis,Sacramento Valley,4/16/2023,106,20.8, 
6,Davis,Sacramento Valley,4/17/2023,107,17.8, 
6,Davis,Sacramento Valley,4/18/2023,108,17.4, 
6,Davis,Sacramento Valley,4/19/2023,109,18.2, 
6,Davis,Sacramento Valley,4/20/2023,110,22.5, 
6,Davis,Sacramento Valley,4/21/2023,111,28.6, 
6,Davis,Sacramento Valley,4/22/2023,112,28.9, 
6,Davis,Sacramento Valley,4/23/2023,113,27.7, 
6,Davis,Sacramento Valley,4/24/2023,114,27, 
6,Davis,Sacramento Valley,4/25/2023,115,29.7, 
6,Davis,Sacramento Valley,4/26/2023,116,31, 
6,Davis,Sacramento Valley,4/27/2023,117,32.8, 
6,Davis,Sacramento Valley,4/28/2023,118,31.6, 
6,Davis,Sacramento Valley,4/29/2023,119,30.3, 
6,Davis,Sacramento Valley,4/30/2023,120,24.8, 
6,Davis,Sacramento Valley,5/1/2023,121,14.4,Y
6,Davis,Sacramento Valley,5/2/2023,122,16, 
6,Davis,Sacramento Valley,5/3/2023,123,16.5, 
6,Davis,Sacramento Valley,5/4/2023,124,16.2, 
6,Davis,Sacramento Valley,5/5/2023,125,17.9, 
6,Davis,Sacramento Valley,5/6/2023,126,18.1, 
6,Davis,Sacramento Valley,5/7/2023,127,19.9, 
6,Davis,Sacramento Valley,5/8/2023,128,19.6, 
6,Davis,Sacramento Valley,5/9/2023,129,22.6, 
6,Davis,Sacramento Valley,5/10/2023,130,20.9, 
6,Davis,Sacramento Valley,5/11/2023,131,25.2, 
6,Davis,Sacramento Valley,5/12/2023,132,30.9, 
6,Davis,Sacramento Valley,5/13/2023,133,34.1, 
6,Davis,Sacramento Valley,5/14/2023,134,30.7, 
6,Davis,Sacramento Valley,5/15/2023,135,29.5, 
6,Davis,Sacramento Valley,5/16/2023,136,33.4, 
6,Davis,Sacramento Valley,5/17/2023,137,32, 
6,Davis,Sacramento Valley,5/18/2023,138,30, 
6,Davis,Sacramento Valley,5/19/2023,139,29.5, 
6,Davis,Sacramento Valley,5/20/2023,140,27.1, 
6,Davis,Sacramento Valley,5/21/2023,141,30.7, 
6,Davis,Sacramento Valley,5/22/2023,142,32.4, 
6,Davis,Sacramento Valley,5/23/2023,143,24.1, 
6,Davis,Sacramento Valley,5/24/2023,144,22.8, 
6,Davis,Sacramento Valley,5/25/2023,145,22.9, 
6,Davis,Sacramento Valley,5/26/2023,146,24.2, 
6,Davis,Sacramento Valley,5/27/2023,147,25.1, 
6,Davis,Sacramento Valley,5/28/2023,148,25.6, 
6,Davis,Sacramento Valley,5/29/2023,149,25.6, 
6,Davis,Sacramento Valley,5/30/2023,150,24.6, 
6,Davis,Sacramento Valley,5/31/2023,151,25.2, 
6,Davis,Sacramento Valley,6/1/2023,152,26.5, 
6,Davis,Sacramento Valley,6/2/2023,153,30.2, 
6,Davis,Sacramento Valley,6/3/2023,154,32.6, 
6,Davis,Sacramento Valley,6/4/2023,155,33.6, 
6,Davis,Sacramento Valley,6/5/2023,156,28.7, 
6,Davis,Sacramento Valley,6/6/2023,157,23.4, 
6,Davis,Sacramento Valley,6/7/2023,158,24.8, 
6,Davis,Sacramento Valley,6/8/2023,159,26.7, 
6,Davis,Sacramento Valley,6/9/2023,160,27.1, 
6,Davis,Sacramento Valley,6/10/2023,161,27.1, 
6,Davis,Sacramento Valley,6/11/2023,162,27.7, 
6,Davis,Sacramento Valley,6/12/2023,163,25.8, 
6,Davis,Sacramento Valley,6/13/2023,164,27, 
6,Davis,Sacramento Valley,6/14/2023,165,29.5, 
6,Davis,Sacramento Valley,6/15/2023,166,33, 
6,Davis,Sacramento Valley,6/16/2023,167,32.1, 
6,Davis,Sacramento Valley,6/17/2023,168,29.6, 
6,Davis,Sacramento Valley,6/18/2023,169,29.5, 
6,Davis,Sacramento Valley,6/19/2023,170,24.4, 
6,Davis,Sacramento Valley,6/20/2023,171,25.6, 
6,Davis,Sacramento Valley,6/21/2023,172,28.5, 
6,Davis,Sacramento Valley,6/22/2023,173,25.8, 
6,Davis,Sacramento Valley,6/23/2023,174,25.9, 
6,Davis,Sacramento Valley,6/24/2023,175,28.1, 
6,Davis,Sacramento Valley,6/25/2023,176,25.6, 
6,Davis,Sacramento Valley,6/26/2023,177,28.8, 
6,Davis,Sacramento Valley,6/27/2023,178,29.1, 
6,Davis,Sacramento Valley,6/28/2023,179,30.3, 
6,Davis,Sacramento Valley,6/29/2023,180,34.6, 
6,Davis,Sacramento Valley,6/30/2023,181,37.9, 
6,Davis,Sacramento Valley,7/1/2023,182,40.2, 
6,Davis,Sacramento Valley,7/2/2023,183,40.3, 
6,Davis,Sacramento Valley,7/3/2023,184,35.3, 
6,Davis,Sacramento Valley,7/4/2023,185,31, 
6,Davis,Sacramento Valley,7/5/2023,186,29.3, 
6,Davis,Sacramento Valley,7/6/2023,187,28.2, 
6,Davis,Sacramento Valley,7/7/2023,188,28, 
6,Davis,Sacramento Valley,7/8/2023,189,28.5, 
6,Davis,Sacramento Valley,7/9/2023,190,25.6, 
6,Davis,Sacramento Valley,7/10/2023,191,31.1, 
6,Davis,Sacramento Valley,7/11/2023,192,34.6, 
6,Davis,Sacramento Valley,7/12/2023,193,32.6, 
6,Davis,Sacramento Valley,7/13/2023,194,34.3, 
6,Davis,Sacramento Valley,7/14/2023,195,37.8, 
6,Davis,Sacramento Valley,7/15/2023,196,39.3, 
6,Davis,Sacramento Valley,7/16/2023,197,39.7, 
6,Davis,Sacramento Valley,7/17/2023,198,36.1, 
6,Davis,Sacramento Valley,7/18/2023,199,32, 
6,Davis,Sacramento Valley,7/19/2023,200,32.8, 
6,Davis,Sacramento Valley,7/20/2023,201,36.5, 
6,Davis,Sacramento Valley,7/21/2023,202,38.6, 
6,Davis,Sacramento Valley,7/22/2023,203,39.5, 
6,Davis,Sacramento Valley,7/23/2023,204,35.9, 
6,Davis,Sacramento Valley,7/24/2023,205,33, 
6,Davis,Sacramento Valley,7/25/2023,206,34.6, 
6,Davis,Sacramento Valley,7/26/2023,207,33, 
6,Davis,Sacramento Valley,7/27/2023,208,30.4, 
6,Davis,Sacramento Valley,7/28/2023,209,33.4, 
6,Davis,Sacramento Valley,7/29/2023,210,34.8, 
6,Davis,Sacramento Valley,7/30/2023,211,35.1, 
6,Davis,Sacramento Valley,7/31/2023,212,33.5, 
6,Davis,Sacramento Valley,8/1/2023,213,30.9, 
6,Davis,Sacramento Valley,8/2/2023,214,28.8, 
6,Davis,Sacramento Valley,8/3/2023,215,28.3, 
6,Davis,Sacramento Valley,8/4/2023,216,34, 
6,Davis,Sacramento Valley,8/5/2023,217,35.8, 
6,Davis,Sacramento Valley,8/6/2023,218,38.3, 
6,Davis,Sacramento Valley,8/7/2023,219,38.3, 
6,Davis,Sacramento Valley,8/8/2023,220,30.5, 
6,Davis,Sacramento Valley,8/9/2023,221,30.3, 
6,Davis,Sacramento Valley,8/10/2023,222,30.9, 
6,Davis,Sacramento Valley,8/11/2023,223,30.5, 
6,Davis,Sacramento Valley,8/12/2023,224,34.2, 
6,Davis,Sacramento Valley,8/13/2023,225,35.9, 
6,Davis,Sacramento Valley,8/14/2023,226,36.9, 
6,Davis,Sacramento Valley,8/15/2023,227,38.3, 
6,Davis,Sacramento Valley,8/16/2023,228,39.3, 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ,,,,,,
